frame,t_sec,has_obs,n_joints,bodyHeight,head_p,head_x,head_y,head_z,cSho_p,cSho_x,cSho_y,cSho_z,lSho_p,lSho_x,lSho_y,lSho_z,rSho_p,rSho_x,rSho_y,rSho_z,lElb_p,lElb_x,lElb_y,lElb_z,rElb_p,rElb_x,rElb_y,rElb_z,lWri_p,lWri_x,lWri_y,lWri_z,rWri_p,rWri_x,rWri_y,rWri_z,lHip_p,lHip_x,lHip_y,lHip_z,rHip_p,rHip_x,rHip_y,rHip_z,root_p,root_x,root_y,root_z
3255,108.533,1,11,1.8000,1,0.2936,0.5598,0.1566,1,0.2590,0.4789,0.0732,1,0.4226,0.4662,0.0178,1,0.1036,0.4760,-0.0033,1,0.5999,0.4589,-0.2442,1,0.1036,0.3782,-0.3043,1,0.6355,0.3134,-0.4413,1,-0.0669,0.2033,-0.3442,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3270,109.033,1,11,1.8000,1,0.0414,0.6163,0.2024,1,0.0274,0.5234,0.1257,1,0.1868,0.4559,0.1312,1,-0.1383,0.5147,0.0761,1,0.1415,0.1815,-0.0199,1,-0.2890,0.2942,-0.0938,1,0.1254,-0.0468,-0.1139,1,-0.3756,0.0694,-0.1506,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3285,109.533,1,11,1.8000,1,0.1461,0.5720,0.2438,1,0.1216,0.4942,0.1539,1,0.2825,0.5113,0.2158,1,-0.0415,0.5491,0.1730,1,0.4475,0.6718,0.4331,1,-0.1536,0.7512,0.3893,1,0.4190,0.6798,0.6788,1,-0.1600,0.7560,0.6367,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
3300,110.033,1,11,1.8000,1,0.2964,0.5974,0.0756,1,0.2590,0.4834,0.0577,1,0.4177,0.4749,0.1265,1,0.0928,0.4766,0.1061,1,0.5656,0.3146,0.3558,1,0.0168,0.2853,0.3465,1,0.5956,0.1738,0.5572,1,-0.1421,0.1218,0.4428,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,0.0000,0.0000,0.0000
3315,110.533,1,11,1.8000,1,0.0762,0.5571,0.2795,1,0.0630,0.4795,0.1872,1,0.2126,0.4572,0.2716,1,-0.1058,0.4714,0.2251,1,0.3497,0.2686,0.4856,1,-0.2720,0.2444,0.3701,1,0.3902,0.1605,0.7045,1,-0.3466,0.1407,0.5821,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,-0.0000,1,-0.0000,0.0000,0.0000
3330,111.033,1,11,1.8000,1,0.0212,0.6162,0.2106,1,0.0166,0.5154,0.1433,1,0.1736,0.4994,0.2147,1,-0.1413,0.5414,0.2095,1,0.3044,0.3936,0.4828,1,-0.1893,0.4880,0.5177,1,0.2696,0.3588,0.7253,1,-0.0304,0.4879,0.7075,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3345,111.533,1,11,1.8000,1,0.1741,0.6371,0.0995,1,0.1553,0.5277,0.0507,1,0.3274,0.5134,0.0382,1,-0.0128,0.4861,0.0461,1,0.5379,0.3298,-0.1108,1,-0.2486,0.2850,-0.0181,1,0.5947,0.0997,-0.1820,1,-0.3310,0.0544,-0.0540,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3360,112.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,112.533,1,11,1.8000,1,0.0665,0.5672,0.2597,1,0.0501,0.5045,0.1572,1,0.2210,0.4833,0.1390,1,-0.1141,0.5597,0.1538,1,0.3543,0.4567,-0.1469,1,-0.2305,0.6093,-0.1363,1,0.3497,0.3025,-0.3404,1,-0.4239,0.4550,-0.1335,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3390,113.033,1,11,1.8000,1,0.1338,0.5924,0.2235,1,0.1066,0.5024,0.1470,1,0.2586,0.4932,0.2294,1,-0.0478,0.5614,0.1987,1,0.3716,0.5111,0.5245,1,-0.1356,0.6413,0.4921,1,0.3579,0.5021,0.7714,1,-0.1235,0.6349,0.7392,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3405,113.533,1,11,1.8000,1,0.0140,0.5957,0.2393,1,0.0142,0.5002,0.1645,1,0.1538,0.4827,0.2655,1,-0.1347,0.5344,0.2461,1,0.2533,0.3666,0.5426,1,-0.0356,0.5206,0.5463,1,0.2313,0.3199,0.7847,1,0.0335,0.4939,0.7825,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3420,114.033,1,11,1.8000,1,0.0203,0.6174,0.2054,1,0.0219,0.5155,0.1397,1,0.1746,0.5057,0.2208,1,-0.1311,0.5613,0.2068,1,0.3110,0.4002,0.4863,1,-0.0149,0.5945,0.4993,1,0.2903,0.3489,0.7275,1,0.0428,0.5677,0.7385,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3435,114.533,1,11,1.8000,1,0.2543,0.6143,0.0455,1,0.2157,0.4995,0.0536,1,0.3448,0.5112,0.1685,1,0.0607,0.5019,0.1308,1,0.3723,0.5567,0.4805,1,-0.0065,0.5611,0.4343,1,0.2544,0.5077,0.6925,1,-0.2152,0.5086,0.5566,1,0.1565,-0.0000,-0.0000,1,-0.1565,0.0000,0.0000,1,0.0000,0.0000,0.0000
3450,115.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,115.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,116.033,1,11,1.8000,1,0.1426,0.6386,0.1077,1,0.1251,0.5365,0.0446,1,0.2943,0.5209,0.0110,1,-0.0312,0.5306,-0.0300,1,0.4432,0.4425,-0.2570,1,-0.0173,0.4091,-0.3219,1,0.5127,0.2971,-0.4448,1,-0.1652,0.2397,-0.4253,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0001,-0.0000,1,0.0000,0.0000,0.0000
3495,116.533,1,11,1.8000,1,-0.0172,0.6499,0.1411,1,-0.0117,0.5366,0.0983,1,0.1555,0.5626,0.1353,1,-0.1658,0.5457,0.1768,1,0.3087,0.4195,0.3724,1,-0.2856,0.4774,0.4617,1,0.2115,0.4556,0.5972,1,-0.2707,0.5346,0.7021,1,0.1565,0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3510,117.033,1,11,1.8000,1,-0.1765,0.5508,0.2588,1,-0.1426,0.4730,0.1721,1,-0.0445,0.4742,0.3148,1,-0.2811,0.5109,0.2690,1,-0.0867,0.4477,0.6274,1,-0.4052,0.5021,0.5600,1,-0.0587,0.2932,0.8187,1,-0.4706,0.5522,0.7934,1,0.1565,0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,-0.0000,0.0000
3525,117.533,1,11,1.8000,1,0.0829,0.6007,0.2242,1,0.0659,0.5099,0.1457,1,0.2256,0.5001,0.2118,1,-0.0905,0.5094,0.2203,1,0.2634,0.3832,0.5035,1,-0.1913,0.3980,0.4989,1,0.1792,0.3203,0.7276,1,-0.1553,0.3173,0.7300,1,0.1565,0.0000,0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,-0.0000
3540,118.033,1,11,1.8000,1,-0.0472,0.6475,0.1388,1,-0.0338,0.5414,0.0816,1,0.1291,0.5257,0.1384,1,-0.2033,0.5104,0.0640,1,0.2507,0.2663,0.2729,1,-0.4032,0.2652,0.0548,1,0.2142,0.1134,0.4641,1,-0.4487,0.0524,0.1727,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,0.0001,1,0.0000,0.0000,-0.0000
3555,118.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,119.033,1,11,1.8000,1,0.0509,0.6634,0.0784,1,0.0376,0.5512,0.0341,1,0.2051,0.5075,0.0281,1,-0.1341,0.5333,0.0483,1,0.2720,0.2097,-0.0555,1,-0.2648,0.2472,0.0833,1,0.2815,0.0006,0.0766,1,-0.2516,0.0601,0.2448,1,0.1565,-0.0000,-0.0000,1,-0.1565,-0.0000,0.0000,1,0.0000,0.0000,0.0000
3585,119.533,1,11,1.8000,1,-0.3385,0.5739,-0.0039,1,-0.2606,0.4812,-0.0108,1,-0.1133,0.5562,0.0408,1,-0.4183,0.4191,0.0249,1,-0.0310,0.7376,0.2868,1,-0.2904,0.1554,0.1443,1,0.0884,0.8915,0.4395,1,-0.0609,0.1114,0.2258,1,0.1565,0.0000,-0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3600,120.033,1,11,1.8000,1,-0.0544,0.6637,0.0822,1,-0.0371,0.5502,0.0431,1,0.1304,0.5157,0.0707,1,-0.2099,0.5411,0.0360,1,0.2962,0.2484,0.1052,1,-0.2786,0.2342,0.0002,1,0.1753,0.0961,0.2584,1,-0.2736,0.0321,0.1430,1,0.1565,-0.0000,0.0000,1,-0.1565,0.0000,-0.0000,1,0.0000,0.0000,0.0000
3615,120.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,121.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,121.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,122.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
